Country Name,Indicator Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Latin America & Caribbean (excluding high income),Agricultural land (% of land area),28.65648937,28.85841436,29.0378544,29.25084659,29.43240103,29.60120788,29.75048993,29.94984982,30.08110385,30.31880111,30.63033538,30.93808042,31.19036829,31.43769846,31.70896584,32.03131618,32.40062195,32.73593019,33.05811237,33.3910006,33.56755491,33.71601581,33.99762908,34.1963963,34.33229352,34.32564512,34.3413242,34.32585352,34.3280215,34.46006286,34.46687632,34.41880929,34.38887158,34.32208187,34.27312987,34.31561511,34.3654802,34.49492599,34.5366388,34.50021819,34.35742091,34.37748127,34.39775593,34.45316964,34.52372112,34.523537,34.59879615,34.31331173,34.18075625,34.30058771,34.23129507,34.27793172,34.28984745,34.07964662,34.12479184,34.01125477,33.835115,33.80333621,33.85065462,34.0318584,34.04437826,,
Lao PDR,Agricultural land (% of land area),6.715771231,6.715771231,6.499133449,6.282495667,6.282495667,6.325823224,6.325823224,6.36915078,6.377816291,6.399480069,6.421143847,6.551126516,6.637781629,6.737435009,6.793760832,6.845753899,6.889081456,6.923743501,6.95407279,6.958405546,6.971403813,7.006065858,7.019064125,7.062391681,7.084055459,7.097053726,7.105719237,7.149046794,7.157712305,7.19237435,7.201039861,7.209705373,7.214038128,7.322357019,7.365684575,7.365684575,7.608318891,7.647313692,7.681975737,7.824956672,7.97660312,8.128249567,8.279896014,8.431542461,8.600519931,8.773830156,8.93847487,9.116117851,9.393414211,9.618717504,9.863518198,9.996750433,10.1169844,10.1169844,10.1169844,10.1169844,9.787261698,9.457538995,9.127816291,8.79982669,8.79982669,,
Lebanon,Agricultural land (% of land area),54.93646139,55.71847507,55.71847507,56.69599218,58.26001955,58.26001955,59.23753666,60.21505376,60.60606061,61.09481916,61.58357771,62.07233627,63.04985337,62.56109482,62.07233627,61.58357771,61.09481916,60.5083089,59.92179863,58.7487781,58.45552297,58.45552297,58.45552297,58.45552297,58.55327468,58.65102639,59.04203324,59.04203324,59.04203324,59.13978495,59.23753666,59.23753666,59.23753666,59.33528837,59.53079179,60.41055718,60.80156403,61.19257087,56.94037146,58.16226784,58.45552297,60.21505376,61.29032258,62.39491691,63.83186706,66.37341153,66.18768328,64.80938416,64.80938416,62.56109482,63.63636364,64.32062561,64.51612903,64.71163245,65.00488759,65.59139785,65.81818182,65.64516129,65.62072336,66.20723363,66.40273705,,
Liberia,Agricultural land (% of land area),11.9057309,11.88496678,11.88496678,11.8538206,11.8538206,11.82267442,11.82267442,11.8019103,11.8019103,11.78114618,11.78114618,11.78114618,11.78114618,11.78114618,11.78114618,11.78114618,11.83305648,11.83305648,11.83305648,11.83305648,11.83305648,11.87458472,11.92649502,11.93687708,11.9576412,12.05107973,12.11337209,12.08222591,12.08222591,11.04401993,11.35818106,11.66860673,11.98077658,12.29306686,12.60913829,12.92796719,13.24206811,13.56666944,13.87811462,14.19348214,14.50677949,14.82114099,15.13546408,15.44958472,15.7595816,16.06935631,16.37438642,16.68627284,16.99679298,17.30725291,17.61481624,17.92604028,18.23662064,18.54623443,18.85852575,19.17029381,19.48389016,19.79758929,19.96511628,19.96511628,19.96511628,,
Libya,Agricultural land (% of land area),6.348250111,6.469304477,6.58410721,6.702319925,6.817122657,6.935335372,7.050138104,7.16948748,7.285995203,7.402502927,7.521852302,7.637223365,7.75486775,7.870238812,7.987883197,8.10325426,8.220898644,8.339111359,8.453914091,8.570421815,8.630096502,8.690907851,8.755129181,8.760812485,8.767632449,8.772179092,8.775020744,8.775020744,8.777862396,8.783545699,8.786387351,8.789229003,8.789229003,8.794912307,8.817645521,8.903463405,8.903463405,8.780704048,8.780704048,8.780704048,8.780704048,8.780704048,8.780704048,8.743762574,8.743762574,8.743762574,8.743762574,8.743762574,8.743762574,8.724439342,8.724439342,8.726712664,8.726712664,8.723871012,8.723871012,8.723871012,8.723871012,8.723871012,8.723871012,8.723871012,8.723871012,,
St. Lucia,Agricultural land (% of land area),27.86885246,27.86885246,29.50819672,29.50819672,29.50819672,29.50819672,31.14754098,31.14754098,31.14754098,31.14754098,32.78688525,32.78688525,32.78688525,32.62295082,32.78688525,32.78688525,32.78688525,32.78688525,33.1147541,33.60655738,34.09836066,34.42622951,34.75409836,35.24590164,35.73770492,34.75409836,34.42622951,34.42622951,34.42622951,34.26229508,32.45901639,32.29508197,32.29508197,31.96721311,29.50819672,28.52459016,27.86885246,25.40983607,25.24590164,23.27868852,22.78688525,21.47540984,20.32786885,18.19672131,17.86885246,16.55737705,16.27868852,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,16.29508197,,
Latin America & Caribbean,Agricultural land (% of land area),28.28818443,28.47542187,28.64352203,28.84286165,29.01360247,29.17322762,29.31766152,29.50623922,29.6327366,29.85389899,30.14850151,30.43726968,30.67912,30.92365583,31.18283156,31.50904796,31.84203769,32.13591585,32.42262438,32.71931521,32.87024456,32.99885819,33.25118453,33.43199989,33.56444158,33.56675253,33.57211604,33.56069787,33.5536642,33.66636084,33.66707418,33.60055985,33.56502692,33.50327167,33.4539015,33.48780201,33.53199764,33.64617305,33.6754481,33.64881215,33.52304243,33.55889133,33.56501127,33.63700593,33.69750752,33.68356119,33.74054475,33.47485746,33.34011064,33.41186928,33.33612964,33.34468031,33.34166516,33.14119769,33.16212512,33.03131063,32.85247017,32.80324967,32.82356342,32.96386391,32.95739555,,
Least developed countries: UN classification,Agricultural land (% of land area),34.89640133,34.94701092,35.03482029,35.08980048,35.14209872,35.17706354,35.20820408,35.27838205,35.31235355,35.33296491,35.36802906,35.41744667,35.41174502,35.39492108,35.43878569,35.46638615,35.4751277,35.54535813,35.54396743,35.5854898,35.63192929,35.65425999,35.70609342,35.71277872,35.89499042,36.10407245,36.21764309,36.44222152,36.56701711,36.63196237,36.71888817,36.82076203,36.15303996,36.36353379,36.54588711,36.72367764,36.90109824,37.01989062,37.21950721,37.39843439,37.57431263,37.67370426,37.98609803,37.80757143,38.2009558,38.36419805,38.54182865,38.67579333,38.91340412,39.11449419,39.29212797,39.33998842,39.53957384,39.66051721,39.77079218,39.90362107,40.03618712,40.1333679,40.19119144,40.26093495,40.30346395,,
Low income,Agricultural land (% of land area),36.64395477,36.70710798,36.75430015,36.80308152,36.81904256,36.80073227,36.82560662,36.89857138,36.96124093,36.91349599,36.9480437,37.0415989,37.07761143,37.04347258,37.06833569,37.12138317,37.13921078,37.16878525,37.18640555,37.24748928,37.23594971,37.25681768,37.31396274,37.3089876,37.46411538,37.72572509,37.83994613,38.08158616,38.21052533,38.33925721,38.44373802,38.59236358,37.62615367,37.86137299,38.06748834,38.24764073,38.45346657,38.5866699,38.7714028,38.97689157,39.20697322,39.32678233,39.72489373,39.41927914,39.90499918,40.08908413,40.2640266,40.31958947,40.54884523,40.78322248,40.98528255,41.01302227,41.20762315,41.33497844,41.42486231,41.57289656,41.70945984,41.81812883,41.87647061,41.94974061,41.98905889,,
Liechtenstein,Agricultural land (% of land area),56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,50.0,50.0,50.0,50.0,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.125,42.3125,41.5,40.6875,39.875,39.0625,38.25,37.4375,36.625,35.8125,35.0,34.1875,33.375,32.75,32.625,32.5,32.375,32.375,32.3125,32.3125,32.3125,,
Sri Lanka,Agricultural land (% of land area),27.47568171,27.22053899,32.84962526,33.53532132,34.38048158,35.16185616,35.95917716,37.01164089,37.12326583,37.20299793,37.29867645,37.39435497,37.49003349,37.58571201,37.61760485,38.20762239,38.79763993,39.37171105,37.61760485,37.45814065,37.45814065,36.61298039,36.80433743,36.85217669,36.91596237,37.09137299,37.21894435,37.26678361,37.31462287,37.29867645,37.34651571,37.37840855,36.99569447,37.04353373,37.09137299,37.10731941,37.12326583,37.13921225,37.39435497,37.47408707,37.49003349,37.56976559,37.79301547,36.83623027,40.02551427,38.90926487,38.11194387,41.38095997,41.62015627,41.77962048,43.53372668,43.69319088,43.69319088,43.69319088,44.26994975,44.43151891,44.59631945,45.44807966,45.44729471,45.45748464,45.45748464,,
Lower middle income,Agricultural land (% of land area),38.45099305,38.53357252,38.5965322,38.69286756,38.81080674,38.88368654,38.94029734,38.99029473,38.94038552,39.05345281,39.15761405,39.26924844,39.35948867,39.41281835,39.48436654,38.85348754,38.92985083,39.03346154,39.05954058,39.05193511,38.94059108,39.11052763,39.07938269,39.26136807,39.38486499,39.37657613,39.5311589,39.59429089,39.71790067,39.68826316,39.86139873,41.20556847,41.13896915,41.27950629,41.45503336,41.53273248,42.06437149,42.14664161,42.25901434,42.26279269,42.33587415,42.37722932,41.72936181,41.78154358,41.13957716,41.22419639,41.29592622,41.31748892,41.41070766,41.45401335,41.54891262,41.5802725,41.68481187,41.70128218,41.83336247,41.89328974,41.9544488,42.01721432,42.0032068,42.04081226,42.0583801,,
Low & middle income,Agricultural land (% of land area),34.89664257,35.02010935,35.14109309,35.26209394,35.39310511,35.50974283,35.6221193,35.76161148,35.87140022,36.01982787,36.19982023,36.41140765,36.59842331,36.76243246,36.91290628,36.89168514,37.097061,37.31510552,37.48417602,37.64289305,37.72333929,37.94036417,38.15426983,38.41677045,38.7406208,38.90659189,39.11433137,39.27291953,39.43803871,39.5862076,39.705274,36.94902132,36.80102858,36.90079174,36.90765655,36.94684009,37.14575249,37.20300335,37.28150249,37.31055693,37.34836025,37.39023549,37.29766036,37.2821739,37.20201601,37.2549667,37.31480437,37.26666337,37.30542453,37.4375104,37.4696611,37.49135797,37.54839122,37.52961049,37.58156784,37.6075918,37.63762738,37.65653337,37.64456262,37.70717178,37.71799627,,
Lesotho,Agricultural land (% of land area),85.01317523,84.84848485,84.84848485,84.914361,84.914361,85.07905138,85.07905138,83.43214756,81.62055336,79.94071146,77.86561265,77.70092227,77.70092227,77.70092227,78.26086957,77.70092227,75.49407115,75.52700922,76.05401845,75.62582345,75.82345191,75.49407115,75.32938076,75.79051383,76.02108037,75.46113307,76.74571805,77.17391304,75.92226614,76.44927536,76.51515152,76.94334651,76.87747036,76.71277997,76.54808959,76.61396574,76.71277997,76.71277997,76.71277997,76.87747036,76.87747036,75.88932806,75.88932806,76.21870883,76.64690382,75.98814229,76.71277997,77.7997365,77.04216074,76.61396574,76.15283267,75.27338603,74.1798419,74.97694335,73.22134387,77.60210804,79.64426877,80.14822134,80.13833992,80.13833992,80.13833992,,
Late-demographic dividend,Agricultural land (% of land area),32.97973121,33.31105728,33.64848869,33.96810315,34.34592722,34.67853646,34.9997902,35.33785956,35.69615028,36.06964801,36.50686392,36.8907901,37.32500535,37.78885477,38.15642009,38.04741019,38.54838769,39.01532146,39.35775945,39.77845844,40.08935329,40.57356437,41.10185634,41.64954329,42.21825651,42.41850746,42.61596103,42.80672343,43.01140683,43.20207187,43.38792165,34.77401547,34.68645351,34.72947389,34.53913883,34.52219276,34.81327993,34.81589639,34.82523409,34.85912989,34.76211175,34.74343534,34.39433874,34.36837664,34.37223936,34.39406617,34.39116433,34.42875293,34.43992569,34.57018732,34.55135834,34.55402689,34.60005179,34.56046191,34.57895514,34.57171691,34.53380591,34.51605701,34.46113872,34.45667589,34.42115571,,
Lithuania,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,54.06828334,53.17485641,49.87236758,54.40331844,54.4192725,54.51499681,54.64262923,55.77536694,54.53095086,46.20293555,46.02744097,40.53924697,41.54913848,45.26164646,44.52297384,43.01052967,42.63422417,42.90386917,44.23294775,44.76976099,45.34894853,46.13322696,47.12529928,47.9792498,47.15526324,46.8590859,47.05412741,47.50878314,46.99457042,46.9222169,,
Luxembourg,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,37.55590754731225,37.502919021877474,37.46899779813439,37.472429675901196,37.52734041115019,37.55992149488933,37.61465490280237,49.71916441,49.71916441,49.71916441,49.71916441,49.71916441,50.10759538,50.10759538,50.88445732,50.88445732,50.76792803,50.89999456,50.98933369,51.04759833,50.83784561,50.88057301,50.98933369,50.74889491,50.94582942,51.10159024,51.11440846,51.32571491,51.58790581,,
Latvia,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,40.65759236,40.40046925,40.81829431,29.44059653,30.1155447,28.47638485,28.10677037,25.98550468,25.51946904,25.40697768,25.6319604,25.42304787,26.38725955,27.86571745,29.810211,29.55308789,29.32810516,29.45666672,29.00670127,29.18347341,29.58522828,30.16375528,30.08340431,30.28428174,31.03154579,31.06368618,31.14403715,31.49758144,31.64068777,31.65675719,,
"Macao SAR, China",Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,37.55590754731225,37.502919021877474,37.46899779813439,37.472429675901196,37.52734041115019,37.55992149488933,37.61465490280237,37.63671917439608,37.584749701439215,37.54883561294117,37.48454476730588,37.27033668539216,37.198613834729414,37.16503030554864,37.05767127937354,37.139177010754864,37.15288566177432,37.15216503106225,37.202586984330736,37.173401399205424,37.147222810631774,37.105594586573645,37.252775316713176,37.266104913213184,37.325275585577515,37.27983116785659,37.28264490591473,37.257021238507754,37.252197227189924,,
St. Martin (French part),Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,37.55590754731225,37.502919021877474,37.46899779813439,37.472429675901196,37.52734041115019,37.55992149488933,37.61465490280237,37.63671917439608,37.584749701439215,37.54883561294117,37.48454476730588,37.27033668539216,37.198613834729414,37.16503030554864,37.05767127937354,37.139177010754864,37.15288566177432,37.15216503106225,37.202586984330736,37.173401399205424,37.147222810631774,37.105594586573645,37.252775316713176,37.266104913213184,37.325275585577515,37.27983116785659,37.28264490591473,37.257021238507754,37.252197227189924,,
Morocco,Agricultural land (% of land area),52.35918806,52.82968141,53.43460142,54.017117,54.71165479,55.42411614,55.87220505,56.5443384,56.9722633,57.59062598,58.10144733,58.63243267,59.20905221,59.66838449,60.3114497,60.83352005,61.61774591,62.55433565,62.74703114,64.8218687,65.18037195,65.37530809,65.59041004,65.83912167,65.8704907,66.09231459,66.47098364,66.64575398,67.36276048,67.98790052,68.01478826,68.59959668,68.81245799,69.37934125,68.89760251,69.38382254,69.22473672,69.40622899,68.77212637,68.68025991,68.04839794,67.8534618,69.18216446,67.31122563,67.19471208,67.09836433,67.12973336,67.17678691,67.22518485,67.19314363,67.45193816,68.12233923,68.53013668,67.40421241,67.3246695,69.17992382,69.56430249,68.39750661,66.34978042,68.02151019,67.87138696,,
Monaco,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,37.55590754731225,37.502919021877474,37.46899779813439,37.472429675901196,37.52734041115019,37.55992149488933,37.61465490280237,37.63671917439608,37.584749701439215,37.54883561294117,37.48454476730588,37.27033668539216,37.198613834729414,37.16503030554864,37.05767127937354,37.139177010754864,37.15288566177432,37.15216503106225,37.202586984330736,37.173401399205424,37.147222810631774,37.105594586573645,37.252775316713176,37.266104913213184,37.325275585577515,37.27983116785659,37.28264490591473,37.257021238507754,37.252197227189924,,
Moldova,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,77.88256769,77.60242792,77.62598664,77.61919223,77.61919223,77.64277035,77.66636281,77.72036474,77.37226277,77.22019465,77.06812652,76.90903559,76.70316302,75.9805412,75.49407115,75.5548799,75.43326239,75.15962299,75.03805175,74.94672755,74.86305539,74.84793187,70.40754258,70.49878345,70.49574209,70.45606567,68.63553016,68.77111467,68.86506146,69.00212314,,
Madagascar,Agricultural land (% of land area),60.43436393,60.47735323,60.52034254,60.56333184,60.60632115,60.64931045,60.69229976,60.73528906,60.78687623,60.82126767,60.85565911,60.90724628,60.94163772,61.00182275,61.49018124,61.4987791,61.78250851,61.90459814,61.93898958,61.97338102,62.03356605,62.07655535,62.13674038,62.17972968,62.23991471,62.28290401,62.31729546,62.36888262,62.41187193,62.46345909,62.5064484,62.54083984,62.7471885,62.72999278,62.72999278,62.92946315,64.46676067,66.18633284,67.92310073,69.6426729,70.23248616,70.23248616,70.23248616,70.23248616,70.31846477,70.31846477,70.31846477,70.32190391,70.32190391,70.32190391,70.29108191,70.29108191,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,,
Maldives,Agricultural land (% of land area),16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,20.0,20.0,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,26.66666667,30.0,33.33333333,40.0,40.0,36.66666667,30.0,23.33333333,23.33333333,23.33333333,23.33333333,23.0,23.0,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,19.66666667,,
Middle East & North Africa,Agricultural land (% of land area),25.75566061,25.74889077,25.77579196,25.78505594,25.80964114,25.81195713,25.87199488,25.90379529,25.96891042,26.04026092,26.23542815,26.42124232,26.47015071,26.48707536,26.40556981,26.43683587,26.43184756,26.40797489,26.51513464,26.41385398,26.09064664,26.16705163,26.25081973,26.77536092,27.27111417,27.73547308,28.25383054,28.78793682,29.21058984,29.68576272,29.87440129,30.04533838,30.77409464,31.44264466,32.073625,32.73560098,33.27505206,34.07284868,34.58979622,34.54107232,34.60534006,34.66582101,34.74057056,34.81569471,33.32205179,33.35795241,33.39640829,33.18276387,33.14417324,33.17759779,33.19408624,33.20924768,33.23164252,33.2289353,33.24596744,33.29657689,33.39352779,33.39170907,33.32467283,33.40606039,33.40621704,,
Mexico,Agricultural land (% of land area),50.57537488,50.50489982,50.46889066,50.43802567,50.40201651,50.36857944,50.3299982,50.29398904,50.26312405,50.22505723,49.86650891,49.97556522,50.10416935,50.18184624,50.18184624,50.18184624,50.20756707,50.51467373,50.41179043,50.50541423,50.52084673,50.57486046,51.96635716,51.97201574,52.07721392,52.18292652,52.75341444,53.01113712,53.52503922,54.09141182,54.60737159,54.61920317,54.62074642,54.62589058,54.62846267,54.68762057,54.68762057,54.69533681,54.69585123,54.6979089,54.81108053,54.81108053,54.81108053,54.82136886,54.82136886,54.82136886,54.88824301,53.16751974,52.82131742,52.37120296,52.12171095,51.70503357,51.17724221,50.79760282,50.7626225,50.58669204,49.87062424,49.64942514,49.43851437,49.96939222,49.96321922,,
Marshall Islands,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,47.22222222,41.66666667,38.88888889,38.88888889,38.88888889,38.88888889,38.88888889,38.88888889,38.88888889,38.88888889,38.88888889,,
Middle income,Agricultural land (% of land area),34.45584891,34.59453097,34.73413007,34.8733497,35.03338451,35.1840655,35.3185161,35.47479111,35.5964666,35.79438262,36.01106623,36.25242958,36.4775386,36.69153642,36.87369825,36.83374226,37.08642843,37.3520158,37.55929063,37.74263632,37.8462866,38.11279338,38.36624296,38.69621614,39.0626279,39.20447351,39.43580364,39.57344141,39.74768724,39.90075924,40.02349753,36.64706508,36.64940864,36.72425476,36.69449295,36.70776671,36.90541057,36.94861833,37.00761028,37.00444478,37.00692177,37.03446703,36.85179069,36.88556016,36.70040051,36.72968273,36.7681823,36.7008156,36.70424789,36.8173471,36.81799313,36.8330353,36.86432702,36.81822083,36.86312277,36.86633535,36.87639447,36.8785186,36.85339408,36.91398148,36.91963167,,
North Macedonia,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,51.39598899,51.00275265,50.96342902,50.60951632,50.72748722,50.45222179,50.76681085,50.41289815,48.56468738,48.83995281,52.45772709,51.16004719,49.62642548,48.28942194,48.13212741,42.6476417,42.13238208,40.1665345,44.36954798,44.32989691,50.23790642,49.96034893,50.0,50.03965107,50.15860428,50.19825535,50.11895321,50.15860428,50.03965107,49.96034893,,
Mali,Agricultural land (% of land area),25.97792147,25.98201919,25.98611692,25.99021464,25.99431236,25.99759054,26.00250781,26.00250781,26.00250781,26.04348503,26.04348503,26.04348503,26.04348503,26.08446226,26.12543948,26.28852884,26.28688975,26.28688975,26.29098747,26.29098747,26.2934461,26.2934461,26.2934461,26.2934461,26.30983699,26.31229563,26.31229563,26.32622788,26.32622788,26.33032561,26.34261877,26.43276867,27.17609553,28.90533442,29.02744655,30.03630582,30.85585032,30.85585032,30.85585032,31.68768798,32.21547464,32.52280383,33.37676919,32.52854064,33.10304133,33.16368762,33.27104795,33.45462592,33.6385317,33.64312115,33.79801506,33.95290897,34.10780288,34.26269679,34.4175907,34.57330416,34.72819807,34.88309198,35.03798589,35.1928798,35.34777371,,
Malta,Agricultural land (% of land area),56.25,53.125,50.0,46.875,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,40.625,40.625,43.75,43.75,43.75,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,40.625,34.375,34.375,31.25,28.125,28.125,28.125,31.25,31.25,32.5,31.25,29.0625,29.0625,29.0625,29.0625,29.0625,32.28125,32.28125,32.1875,31.96875,31.96875,31.96875,32.4375,32.4375,32.4375,32.4375,28.46875,27.34375,,
Myanmar,Agricultural land (% of land area),15.95923738,16.02044251,16.07705726,16.24996175,16.193347,16.43357713,16.4748906,16.47642072,16.4748906,16.52691496,16.53303547,16.53303547,15.79398354,15.81081495,15.83223674,15.85518866,15.8460079,15.86283931,15.87814059,15.89038161,15.94546623,15.97606879,15.97147841,15.94699636,15.95770726,15.96688803,15.94699636,15.87202008,15.9056829,15.95617713,15.93781559,15.91027328,15.98371944,15.94546623,15.98983995,16.07246687,16.0954188,16.08623803,16.23313034,16.54374637,16.73807265,16.71665086,16.80386816,16.9599951,17.2385821,17.74679786,18.33761782,18.79199767,19.04331854,19.17460123,19.22270355,19.21304448,19.27328964,19.34219391,19.52134486,19.5471675,19.99785523,20.02650529,19.88570553,19.88753888,19.88753888,,
Middle East & North Africa (excluding high income),Agricultural land (% of land area),23.25340873,23.24311255,23.27365403,23.28198353,23.31275639,23.31183089,23.38725911,23.42462616,23.50491325,23.59167883,23.83948135,24.07478962,24.13077833,24.14338832,24.03290629,24.06680287,24.05361444,24.01601584,24.14882565,24.01057851,23.58364357,23.67616388,23.75892706,23.84206276,23.8822574,23.88723198,23.9586346,24.05581251,24.00754748,24.01788999,24.23800952,24.44758756,24.57891656,24.63517674,24.64461029,24.69487763,24.5850912,24.69548811,24.54363401,24.46370672,24.54476881,24.61092778,24.69841179,24.79946711,22.85921887,22.91384223,22.96292474,22.69772049,22.6773491,22.72674881,22.7498746,22.77635173,22.81161633,22.77288988,22.78698656,22.85136394,22.96055467,22.95781256,22.86748845,22.97038606,22.96998708,,
